country,keywords
Senegal,"Yassa - Chicken/Fish/Onion,Thiebou Djeun - Rice,Maffe - Stew,Ceebu Jen - Rice and Fish,Chakh - Grilled Fish,Mafé - Peanut Butter Stew,Domoda - Peanut Butter Stew,Ndambe - Yam and Fish Stew,Ngalakh - Grilled Beef,Tiebou Yapp - Rice and Fish,Mbeun - Fried Fish,Yassa Poulet - Chicken Yassa,Mafé Tô - Peanut Butter and Tomato Stew,Yassa Poulet - Onion and Lemon Chicken,Thiou - Fish Soup,Ceebu Yapp - Rice and Fish,Yassa Poisson - Fish Yassa,Dibi - Grilled Lamb,Chorba - Soup,Yassa Mouton - Lamb Yassa,Ceebu Niebe - Rice and Fish,Bissap - Hibiscus Juice,Yassa Poisson - Onion and Lemon Fish,Poulet Yassa - Chicken Yassa,Thiéboudienne - Rice and Fish,Yassa Poisson - Grilled Fish,Benachin - Rice and Fish,Thiéré - Fish Soup,Ceebu Yapp - Fish and Rice,Yassa Poulet - Grilled Chicken,Thiou - Fish and Vegetable Soup,Mafé Tô - Peanut Butter and Tomato Soup,Yassa Mouton - Onion and Lemon Lamb,Poulet Yassa - Onion and Lemon Chicken,Mafé - Peanut Butter and Tomato Stew,Ndambe - Yam and Fish,Thiéré - Fish and Vegetable Stew,Ceebu Jen - Fish and Rice,Mbeun - Fried Fish,Yassa Poulet - Grilled Onion and Lemon Chicken,Thiou - Fish and Vegetable Stew,Yassa Poisson - Grilled Onion and Lemon Fish,Chorba - Soup,Ceebu Yapp - Fish and Rice,Ngalakh - Grilled Beef,Domoda - Peanut Butter Stew,Yassa Poisson - Onion and Lemon Fish,Thiéboudienne - Rice and Fish,Mafé Tô - Peanut Butter and Tomato Soup,Yassa Mouton - Onion and Lemon Lamb,Benachin - Rice and Fish,Tiebou Yapp - Rice and Fish,Ceebu Niebe - Rice and Fish,Thiou - Fish Soup,Poulet Yassa - Onion and Lemon Chicken,Yassa Poisson - Grilled Fish,Mafé - Peanut Butter and Tomato Stew,Yassa Poulet - Chicken Yassa,Thiéré - Fish and Vegetable Soup,Ceebu Yapp - Fish and Rice,Yassa Mouton - Lamb Yassa,Poulet Yassa - Grilled Chicken,Mbeun - Fried Fish,Yassa Poisson - Onion and Lemon Fish,Chorba - Soup,Dibi - Grilled Lamb,Thiou - Fish and Vegetable Stew,Ceebu Jen - Fish and Rice,Yassa Poulet - Grilled Onion and Lemon Chicken,Mafé Tô - Peanut Butter and Tomato Soup,Yassa Poisson - Grilled Onion and Lemon Fish,Thiéboudienne - Rice and Fish,Ndambe - Yam and Fish,Tiebou Yapp - Rice and Fish,Ceebu Niebe - Rice and Fish,Bissap - Hibiscus Juice,Yassa Poisson - Onion and Lemon Fish,Poulet Yassa - Chicken Yassa,Thiou - Fish Soup,Ceebu Yapp - Fish and Rice,Yassa Mouton - Onion and Lemon Lamb,Poulet Yassa - Onion and Lemon Chicken,Mafé - Peanut Butter and Tomato Stew,Yassa Poisson - Grilled Fish,Thiéré - Fish and Vegetable Stew,Ceebu Jen - Rice and Fish,Mbeun - Fried Fish,Yassa Poulet - Grilled Onion and Lemon Chicken,Thiou - Fish and Vegetable Soup,Yassa Poisson - Grilled Onion and Lemon Fish,Chorba - Soup,Dibi - Grilled Lamb,Thiéboudienne - Rice and Fish,Yassa Mouton - Lamb Yassa,Benachin - Rice and Fish,Tiebou Yapp - Rice and Fish,Ceebu Niebe - Rice and Fish,Bissap - Hibiscus Juice,Yassa Poisson - Onion and Lemon Fish,Mafé Tô - Peanut Butter and Tomato Soup"
Serbia,"\u0106evap\u010di\u0107i,Pljeskavica,Sarma,Ajvar,Kajmak,Burek,Goulash,Krempita,Musaka,Selsko Meso,Poga\u010da,Sremska Salata,Sirovina,Proja,Kupus Salata,Kiflice,Gibanica,Kacamak,Slatko,Sladoled,Pala\u010dinke,Sirova Jaja,Urnebes,Kompot,Suvomesnati Kupus,Kupus Corba,Pasulj,Tulumbe,Baklava,Kifla,Pe\u010denje,Svinjska Pe\u010denka,Svinjska \u0106ufte,Svinjska Salata,Svinjska Kacamak,Svinjska Prsuta,Janjetina,Janjetina \u0106ufte,Janjetina Salata,Janjetina Kacamak,Janjetina Prsuta,Janjetina Pe\u010denka,Janjetina Kupus,Janjetina Sarma,Janjetina Rolat,Janjetina Corba,Janjetina Kifla,Janjetina Slatko,Janjetina Musaka,Janjetina Goulash,Krempita sa Janjetinom,Janjetina Sremska Salata,Janjetina Sirovina,Janjetina Proja,Janjetina Kajmak,Janjetina Kupus Salata,Janjetina Kiflice,Janjetina Gibanica,Janjetina Kompot,Janjetina Sladoled,Janjetina Pala\u010dinke,Janjetina Sirova Jaja,Janjetina Urnebes,Janjetina Baklava,Janjetina Tulumbe,Teletina,Teletina \u0106ufte,Teletina Salata,Teletina Kacamak,Teletina Prsuta,Teletina Pe\u010denka,Teletina Kupus,Teletina Sarma,Teletina Rolat,Teletina Corba,Teletina Kifla,Teletina Slatko,Teletina Musaka,Teletina Goulash,Krempita sa Teletinom,Teletina Sremska Salata,Teletina Sirovina,Teletina Proja,Teletina Kajmak,Teletina Kupus Salata,Teletina Kiflice,Teletina Gibanica,Teletina Kompot,Teletina Sladoled,Teletina Pala\u010dinke,Teletina Sirova Jaja,Teletina Urnebes,Teletina Baklava,Teletina Tulumbe,Bakalar,Bakalar Salata,Bakalar Kacamak,Bakalar Prsuta,Bakalar Pe\u010denka,Bakalar Kupus"
Seychelles,"Fish,Curry,Coconut,Rice,Octopus,Lobster,Shrimp,Tuna,Papaya,Banana,Mango,Papaya,Pineapple,Breadfruit,Guava,Jackfruit,Coconut Milk,Chutney,Samosas,Rougaille,Cari,Daube,Gratin,Bouillon,Creole,Curry Leaves,Breadfruit Chips,Fish Cakes,Coconut Fritters,Baguette,Pate,Biryani,Fried Plantains,Octopus Salad,Coconut Curry,Coconut Rice,Seychelles Soup,Coconut Curry Chicken,Fish Stew,Grilled Fish,Coconut Bread,Coconut Cake,Coconut Ice Cream,Coconut Macaroons,Coconut Pudding,Coconut Tart,Coconut Flan,Coconut Chutney,Coconut Milk Tea,Coconut Water,Coconut Rum,Coconut Liqueur,Coconut Milk Coffee,Coconut Milk Shake,Coconut Juice,Coconut Smoothie,Coconut Milk Yogurt,Coconut Milk Kefir,Coconut Milk Rice,Coconut Milk Pudding,Coconut Milk Cake,Coconut Milk Ice Cream,Coconut Milk Soup,Coconut Milk Curry,Coconut Milk Tea Cake,Coconut Milk Chocolate Cake,Coconut Milk Rice Pudding,Coconut Milk Pancakes,Coconut Milk Mousse,Coconut Milk Flan,Coconut Milk Panna Cotta,Coconut Milk Chocolate Mousse,Coconut Milk Chocolate Pudding,Coconut Milk Chocolate Chip Cookies,Coconut Milk Caramel Sauce,Coconut Milk Chocolate Sauce,Coconut Milk Chocolate Fudge,Coconut Milk Mango Popsicles,Coconut Milk Coconut Popsicles,Coconut Milk Pineapple Popsicles,Coconut Milk Banana Popsicles,Coconut Milk Coconut Cream Pie,Coconut Milk Coconut Tart,Coconut Milk Coconut Ice Cream,Coconut Milk Coconut Pudding,Coconut Milk Coconut Cake,Coconut Milk Coconut Flan,Coconut Milk Coconut Macaroons,Coconut Milk Coconut Macaroon Pie,Coconut Milk Coconut Macaroon Cake,Coconut Milk Coconut Macaroon Tart,Coconut Milk Coconut Macaroon Ice Cream,Coconut Milk Coconut Macaroon Pudding,Coconut Milk Coconut Macaroon Flan,Coconut Milk Coconut Macaroon Cupcakes,Coconut Milk Coconut Macaroon Cookies,Coconut Milk Coconut Macaroon Brownies,Coconut Milk Coconut Macaroon Muffins,Coconut Milk Coconut Macaroon Cake Pops,Coconut Milk Coconut Macaroon Cake Balls"
Sierra Leone,"Cassava,Rice,Plantains,Fufu,Yam,Groundnuts,Fish,Palm oil,Okra,Goat,Chicken,Beef,Peanuts,Beans,Maize,Millet,Sorghum,Sesame,Tomatoes,Onions,Peppers,Eggplant,Cabbage,Carrots,Sweet potatoes,Spinach,Garlic,Ginger,Lettuce,Oranges,Bananas,Pineapple,Papaya,Mango,Avocado,Coconuts,Watermelon,Melon,Guava,Coconut milk,Palm wine,Sorrel,Cassava leaves,Okra leaves,Spinach leaves,Bitterleaf,Tomatoes stew,Groundnut stew,Cassava leaves stew,Pepper soup,Fish pepper soup,Coconut rice,Jollof rice,Curry,Fufu and soup,Rice and stew,Fritters,Boiled plantains,Fried plantains,Fried yam,Fried fish,Fried chicken,Fried beef,Fried rice,Samosas,Puff-puff,Akara,Kanyah,Kpala,Cassava bread,Plantain chips,Coconut candy,Coconut cake,Cassava cake,Plantain cake,Yam cake,Cassava porridge,Groundnut porridge,Coconut porridge,Plantain porridge,Yam porridge,Kalo,Poyo,Bitterball,Kanyah soup,Kpala soup,Groundnut soup,Okra soup,Yam soup,Pepper sauce,Groundnut sauce,Okra sauce,Yam sauce,Cassava leaves sauce,Bitterleaf sauce,Palm butter,Palm butter sauce,Kanyah sauce,Kpala sauce,Peanut butter sauce"
Singapore,"Chilli Crab,Hainanese Chicken Rice,Bak Kut Teh,Nasi Lemak,Satay,Laksa,Char Kway Teow,Fish Head Curry,Kaya Toast,Roti Prata,Mee Goreng,Carrot Cake,Fishball Noodles,Oyster Omelette,Popiah,Curry Puff,Rojak,Chili Padi,Mee Siam,Mee Rebus,Mee Soto,Kueh Pie Tee,Bak Chang,Tau Huay,Putu Mayam,Kuih Dadar,Pulut Hitam,Kueh Lapis,Ang Ku Kueh,Kueh Salat,Apom Balik,Chwee Kueh,Kueh Tutu,Kueh Carrot,Kueh Talam,Kueh Seri Muka,Kueh Bahulu,Kueh Bangkit,Kueh Lapis Legit,Fried Carrot Cake,Fried Oyster Omelette,Fried Sotong Balls,Fried Mantou,Fried Bananas,Satay Celup,Durian,Mangosteen,Rambutan,Jackfruit,Dragonfruit,Cendol,Chendol,Ice Kacang,ABC,Ice Cream Sandwich,Bandung,Teh Tarik,Milo Dinosaur,Kopi O,Kopi C,Kopi Susu,Kopi Peng,Kopi O Ais,Kopi C Ais,Kopi Susu Ais,Kopi Peng Ais,Teh Tarik Ais,Teh O Ais,Teh C Ais,Teh Susu Ais,Teh Peng Ais,Milo Dinosaur Ais,Durian Pancake,Durian Cheesecake,Durian Ice Cream,Durian Crepes,Durian Puffs,Satay Bee Hoon,Mee Siam Goreng,Mee Rebus Goreng,Ayam Penyet,Nasi Padang,Nasi Ulam,Nasi Lemak Bungkus,Nasi Lemak Burger,Nasi Lemak Pizza,Nasi Lemak Wrap,Nasi Lemak Fried Rice,Nasi Lemak Noodles,Nasi Lemak Sandwich,Nasi Lemak Puffs,Nasi Lemak Cake,Nasi Lemak Cupcakes,Nasi Lemak Donuts,Nasi Lemak Pancake,Nasi Lemak Waffles,Nasi Lemak Ice Cream,Nasi Lemak Cheesecake,Nasi Lemak Crepes,Nasi Lemak Popsicles"
Slovakia,"Halušky,Bryndzové halušky,Kofola,Knedliky,Kapustnica,Vyprážaný syr,Guláš,Bryndzové pirohy,Šošovicová polievka,Parenica,Baklažánová polievka,Fazu\u013eová polievka,Kapor,Zemiakové placky,Langoše,Špecialita z kyslej kapusty,Šošovica,Halušky s kyslou kapustou,Pirohy s kyslou kapustou,Šalát z kyslej kapusty,Šošovicová polievka s kyslou kapustou,Halušky s bryndzou,Pirohy s bryndzou,Bryndzové halušky s bryndzou,Bryndzové placky,Halušky s mäsom,Pirohy s mäsom,Bryndzové halušky s mäsom,Zabíja\u010dka,Pe\u010dienka,Parenica s mäsom,Vyprážané rezne,Halušky s bryndzou a slaninou,Pirohy s bryndzou a slaninou,Bryndzové halušky s bryndzou a slaninou,Šošovicová polievka s bryndzou,Kyslá kapusta s mäsom,Halušky s kyslou kapustou a mäsom,Pirohy s kyslou kapustou a mäsom,Bryndzové halušky s kyslou kapustou a mäsom,Krupicová kaša,Zemiakové knedle,Halušky s kyslou smotanou,Pirohy s kyslou smotanou,Bryndzové halušky s kyslou smotanou,Kyslá kapusta s kyslou smotanou,Halušky s kyslou kapustou a kyslou smotanou,Pirohy s kyslou kapustou a kyslou smotanou,Bryndzové halušky s kyslou kapustou a kyslou smotanou,Kyslá kapusta s mäsom a kyslou smotanou,Halušky s kyslou kapustou, mäsom a kyslou smotanou,Pirohy s kyslou kapustou, mäsom a kyslou smotanou,Bryndzové halušky s kyslou kapustou, mäsom a kyslou smotanou,Kyslá kapusta s bryndzou,Halušky s kyslou kapustou a bryndzou,Pirohy s kyslou kapustou a bryndzou,Bryndzové halušky s kyslou kapustou a bryndzou,Kyslá kapusta s mäsom a bryndzou,Halušky s kyslou kapustou, mäsom a bryndzou,Pirohy s kyslou kapustou, mäsom a bryndzou,Bryndzové halušky s kyslou kapustou, mäsom a bryndzou,Halušky s kyslou kapustou a slaninou,Pirohy s kyslou kapustou a slaninou,Bryndzové halušky s kyslou kapustou a slaninou,Kyslá kapusta s mäsom a slaninou,Halušky s kyslou kapustou, mäsom a slaninou,Pirohy s kyslou kapustou, mäsom a slaninou,Bryndzové halušky s kyslou kapustou, mäsom a slaninou,Kapor s kyslou smotanou,Halušky s kaprom a kyslou smotanou,Pirohy s kaprom a kyslou smotanou,Bryndzové halušky s kaprom a kyslou smotanou,Kapor s bryndzou,Halušky s kaprom a bryndzou,Pirohy s kaprom a bryndzou,Bryndzové halušky s kaprom a bryndzou,Kapor s mäsom,Halušky s kaprom a mäsom,Pirohy s kaprom a mäsom,Bryndzové halušky s kaprom a mäsom,Kapor s mäsom a kyslou smotanou,Halušky s kaprom, mäsom a kyslou smotanou,Pirohy s kaprom, mäsom a kyslou smotanou,Bryndzové halušky s kaprom, mäsom a kyslou smotanou,Kapor s mäsom a bryndzou,Halušky s kaprom, mäsom a bryndzou,Pirohy s kaprom, mäsom a bryndzou,Bryndzové halušky s kaprom, mäsom a bryndzou,Kapor s mäsom a slaninou,Halušky s kaprom, mäsom a slaninou,Pirohy s kaprom, mäsom a slaninou,Bryndzové halušky s kaprom, mäsom a slaninou,Kyslá kapusta s bryndzou a slaninou,Halušky s kyslou kapustou, bryndzou a slaninou,Pirohy s kyslou kapustou, bryndzou a slaninou,Bryndzové halušky s kyslou kapustou, bryndzou a slaninou,Kyslá kapusta s mäsom, bryndzou a slaninou,Halušky s kyslou kapustou, mäsom, bryndzou a slaninou,Pirohy s kyslou kapustou, mäsom, bryndzou a slaninou,Bryndzové halušky s kyslou kapustou, mäsom, bryndzou a slaninou"
Slovenia,"Kranjska klobasa,Bled Cream Cake,Prekmurska Gibanica,Potica,Jota,Krapi,Štruklji,Idrijski žlikrofi,Ajdovi žganci,Kislo zelje,Žganci,Zeljševka,Šnita,Štruklji z bakalarjem,Štruklji z makom,Štruklji z orehi,Štruklji z jabolki,Štruklji z skuto,Štruklji z makom in skuto,Štruklji z oreš\u010dki,Štruklji z rozinami,Štruklji z orehi in rozinami,Štruklji z makom in rozinami,Štruklji z oreš\u010dki in rozinami,Štruklji z jabolkom in rozinami,Jota z zeljem,Jota z zeljem in kislim zeljem,Štruklji z zeljem,Štruklji z zeljem in kislim zeljem,Štruklji z zeljem in zelenjavo,Štruklji z zeljem in korenjem,Štruklji z zeljem in krompirjem,Štruklji z zeljem in gobami,Štruklji z zeljem in mesom,Štruklji z zeljem in slanino,Štruklji z zeljem in sirovimi jajci,Štruklji z zeljem in sirom,Štruklji z zeljem in zeliš\u010di,Štruklji z zeljem in orehi,Štruklji z zeljem in makom,Štruklji z zeljem in skuto,Štruklji z zeljem in rozinami,Štruklji z zeljem in oreš\u010dki,Štruklji z zeljem in jabolkom,Štruklji z zeljem in kislim mlekom,Štruklji z zeljem in kislo smetano,Štruklji z zeljem in kislim krompirjem,Štruklji z zeljem in kislim grahom,Štruklji z zeljem in kislim fižolom,Štruklji z zeljem in kislim koruzo,Štruklji z zeljem in kislim korenjem,Štruklji z zeljem in kislim zelenjavo,Štruklji z zeljem in kislim gobami,Štruklji z zeljem in kislim mesom,Štruklji z zeljem in kislim slanino,Štruklji z zeljem in kislim sirovimi jajci,Štruklji z zeljem in kislim sirom,Štruklji z zeljem in kislim zeliš\u010di,Štruklji z zeljem in kislim orehi,Štruklji z zeljem in kislim makom,Štruklji z zeljem in kislim skuto,Štruklji z zeljem in kislim rozinami,Štruklji z zeljem in kislim oreš\u010dki,Štruklji z zeljem in kislim jabolkom,Ajdova kaša,Kaša z zeljem,Kaša z zeljem in kislim zeljem,Kaša z zeljem in zelenjavo,Kaša z zeljem in korenjem,Kaša z zeljem in krompirjem,Kaša z zeljem in gobami,Kaša z zeljem in mesom,Kaša z zeljem in slanino,Kaša z zeljem in sirovimi jajci,Kaša z zeljem in sirom,Kaša z zeljem in zeliš\u010di,Kaša z zeljem in orehi,Kaša z zeljem in makom,Kaša z zeljem in skuto,Kaša z zeljem in rozinami,Kaša z zeljem in oreš\u010dki,Kaša z zeljem in jabolkom,Kaša z zeljem in kislim mlekom,Kaša z zeljem in kislo smetano,Kaša z zeljem in kislim krompirjem,Kaša z zeljem in kislim grahom,Kaša z zeljem in kislim fižolom,Kaša z zeljem in kislim koruzo,Kaša z zeljem in kislim korenjem,Kaša z zeljem in kislim zelenjavo,Kaša z zeljem in kislim gobami,Kaša z zeljem in kislim mesom,Kaša z zeljem in kislim slanino,Kaša z zeljem in kislim sirovimi jajci,Kaša z zeljem in kislim sirom,Kaša z zeljem in kislim zeliš\u010di,Kaša z zeljem in kislim orehi,Kaša z zeljem in kislim makom,Kaša z zeljem in kislim skuto,Kaša z zeljem in kislim rozinami"
Solomon Islands,"Taro,Rice,Coconut,Breadfruit,Cassava,Yams,Fish,Lobster,Prawns,Mussels,Octopus,Squid,Crabs,Mussels,Oysters,Clams,Shrimp,Tuna,Mackerel,Mahi Mahi,Snapper,Barracuda,Wahoo,Sailfish,Swordfish,Marlin,Mahimahi,Jackfish,Mullet,Bonito,Flying Fish,Sea Urchin,Sea Cucumber,Sea Snails,Sea Turtles,Lobsters,Crabs,Oysters,Clams,Mussels,Octopus,Squid,Taro Leaf,Spinach,Pumpkin,Eggplant,Bamboo Shoots,Bananas,Papaya,Mangoes,Pineapple,Coconut,Breadfruit,Watermelon,Avocados,Tomatoes,Sweet Potatoes,Plantains,Cassava,Yams,Beans,Peas,Corn,Rice,Beef,Pork,Chicken,Goat,Mutton,Duck,Eggs,Cheese,Milk,Butter,Taro Chips,Pork Crackling,Coconut Milk,Coconut Water,Coconut Oil,Kava,Beer,Wine,Rum,Coffee,Tea,Chocolate,Fruits,Vegetables,Nuts,Seeds,Honey,Jam,Jellies,Spices,Sauces,Pickles,Ice Cream,Cakes,Pies,Cookies"
Somalia,"Camel meat,Rice,Bananas,Dates,Sorghum,Maize,Barley,Beans,Lentils,Millet,Pasta,Cassava,Sweet potatoes,Figs,Papaya,Pineapple,Mango,Coconut,Okra,Spinach,Tomatoes,Eggplant,Onions,Garlic,Peppers,Cucumbers,Lettuce,Carrots,Cabbage,Yams,Peas,Apricots,Pomegranates,Melons,Oranges,Lemons,Limes,Guava,Avocado,Apples,Pears,Olives,Fish,Chicken,Lamb,Goat,Beef,Pork,Cheese,Yogurt,Bread,Sambusas,Chapati,Injera,Muufo,Bariis,Halwa,Suqaar,Sabaayad,Xalwo,Bajiyos,Muqmad,Iskudheys,Qumbe,Haruur,Masago,Qamadi,Laxoox,Kafta,Kibbeh,Hummus,Falafel,Shawarma,Sumbusas,Syrups,Spices,Teas,Coffee,Milk,Butter,Jam,Honey,Olives,Pickles,Condiments,Sauces,Nuts,Seeds,Fruits,Vegetables,Herbs,Legumes,Lentils,Grains,Cereals,Breads,Pastries,Sweets,Desserts,Beverages"
South Africa,"Boerewors,Biltong,Pap,Chakalaka,Bunny Chow,Bobotie,Sosaties,Potjiekos,Koeksisters,Melktert,Smiley,Chutney,Droewors,Vetkoek,Umngqusho,Waterblommetjiebredie,Samoosa,Frikkadel,Chakalaka,Curried Tripe,Chakalaka,Chakalaka,Sosaties,Potjiekos,Boerewors Roll,Bunny Chow,Bobotie,Chakalaka,Milk Tart,Malva Pudding,Koeksisters,Melktert,Smiley,Chutney,Droewors,Vetkoek,Umngqusho,Waterblommetjiebredie,Samoosa,Frikkadel,Chakalaka,Curried Tripe,Biltong,Pot Bread,Chakalaka,Chakalaka,Sosaties,Potjiekos,Boerewors Roll,Bunny Chow,Bobotie,Chakalaka,Milk Tart,Malva Pudding,Koeksisters,Melktert,Smiley,Chutney,Droewors,Vetkoek,Umngqusho,Waterblommetjiebredie,Samoosa,Frikkadel,Chakalaka,Curried Tripe,Biltong,Pot Bread,Pap,Chakalaka,Bunny Chow,Bobotie,Sosaties,Potjiekos,Boerewors Roll,Bunny Chow,Bobotie,Chakalaka,Milk Tart,Malva Pudding,Koeksisters,Melktert,Smiley,Chutney,Droewors,Vetkoek,Umngqusho,Waterblommetjiebredie,Samoosa,Frikkadel,Chakalaka,Curried Tripe,Biltong,Pot Bread,Pap,Chakalaka,Bunny Chow,Bobotie,Sosaties,Potjiekos"
Spain,"Paella,Gazpacho,Jamón,Chorizo,Tortilla,Patatas Bravas,Pisto,Empanada,Croquettes,Fideuà,Calamares,Albóndigas,Morcilla,Gazpachuelo,Salmorejo,Pisto Manchego,Caracoles,Fabada,Pisto con Huevo,Croquetas de Jamón,Pollo al Ajillo,Pollo al Chilindrón,Huevos al Plato,Tortilla de Patatas,Ensaladilla Rusa,Revuelto de Setas,Revuelto de Gambas,Pulpo a la Gallega,Arroz Negro,Arroz con Leche,Arroz con Costra,Arroz a Banda,Arroz con Bogavante,Cocido Madrileño,Cocido Gallego,Cocido Leones,Cocido Castellano,Cocido Catalán,Fabes con Almejas,Fabes con Pulpo,Sopa de Ajo,Sopa de Pescado,Sopa de Verduras,Sopa de Tomate,Sopa de Fideos,Crema de Calabacín,Salpicón de Marisco,Gambas al Ajillo,Sepia a la Plancha,Boquerones en Vinagre,Coquinas a la Marinera,Calamares en su Tinta,Mejillones al Vapor,Mejillones en Escabeche,Berenjenas a la Miel,Berenjenas con Miel y Queso,Berenjenas con Ajo y Perejil,Espinacas con Garbanzos,Espinacas con Pasas y Piñones,Pimientos de Padrón,Pimientos Rellenos,Pimientos del Piquillo,Pimientos Asados,Pimientos Rellenos de Carne,Pimientos Rellenos de Bacalao,Pimientos Rellenos de Atún,Pimientos Rellenos de Verduras,Pimientos Rellenos de Gambas,Pimientos Rellenos de Queso,Pimientos Rellenos de Espinacas,Pimientos Rellenos de Pollo,Pimientos Rellenos de Arroz,Pimientos Rellenos de Pescado,Pimientos Rellenos de Marisco,Salchichón,Chistorra,Longaniza,Salchicha de Viena,Butifarra,Morcón,Sobrasada,Allioli,Pisto con Pimientos,Pimientos del Piquillo Rellenos,Pimientos Padrón Fritos,Bacalao con Tomate,Bacalao al Pil-Pil,Bacalao a la Vizcaína,Bacalao a la Romana,Bacalao al Ajoarriero,Bacalao al Horno,Bacalao Frito,Bacalao con Ajo y Perejil,Croquetas de Bacalao,Croquetas de Jamón y Queso,Croquetas de Verduras,Croquetas de Pollo,Croquetas de Espinacas,Croquetas de Pescado,Croquetas de Marisco"
Sri Lanka,"Rice,Curry,Coconut,Fish,Kottu,Pol Sambol,Hoppers,Lamprais,String Hoppers,Dhal,Samosas,Pittu,Kool,Kukul Mas,Kavum,Appam,Watalappam,Kiribath,Seeni Sambol,Parippu,Konda Kavum,Milk Rice,Fish Ambul Thiyal,Pani Pol,Wattalapam,Kothu Roti,Kiribath,Woodapple Jam,Kiribath,Kavum,Watalappam,Dodol,Kola Kenda,Kukul Mas Curry,Lamprais,Pol Roti,Kottu Roti,Kool,Kiribath,Wambatu Moju,Prawn Curry,Eggplant Curry,Fish Curry,Mullung Curry,Polos Curry,Jaffna Curry,Jackfruit Curry,Sambal,Red Rice,Coconut Sambol,Ambul Thiyal,Wattakka Curry,Mallum,Lunu Miris,Mallung,Gotu Kola Sambol,Gotu Kola Acharu,Red Fish Curry,Katta Sambol,Egg Curry,Fish Ambul,Crab Curry,Cuttlefish Curry,Kavum,Konda Kavum,Milk Toffee,Sweetmeats,Coconut Milk Rice,Egg Hoppers,String Hoppers,Chicken Curry,Mutton Curry,Kool,Kavum,Konda Kavum,Sweetmeats,Wattalapam,Kavum,Konda Kavum,Milk Toffee,Sweetmeats,Coconut Milk Rice,Egg Hoppers,String Hoppers,Chicken Curry,Mutton Curry,Kool,Kavum,Konda Kavum,Sweetmeats,Wattalapam,Halapa,Pani Pol,Cuttlefish Curry,Kavum,Konda Kavum,Milk Toffee,Sweetmeats,Coconut Milk Rice,Egg Hoppers"
Sudan,"Ful Medames,Kushari,Asida,Bamiya,Kebab,Kofta,Shakshouka,Shorba,Sambusa,Bazeen,Aseeda,Molokhia,Fattah,Kushkush,Tabouli,Kebab,Falafel,Kibbeh,Kishk,Mouloukhiya,Bamia,Bamya,Fattoush,Kibda,Sahlab,Molokheya,Maklouba,Kofta Kebab,Fesenjan,Kebbeh,Kebab Bel-Khodar,Kebab Bel-Khodar,Kebab Bel-Khodar,Kebab Bel-Khodar,Kebab Bel-Khodar,Kebab Bel-Khodar,Kebab Bel-Khodar,Kebab Bel-Khodar,Kebab Bel-Khodar,Kebab Bel-Khodar,Kebab Bel-Khodar,Kebab Bel-Khodar,Kebab Bel-Khodar,Kebab Bel-Khodar,Kebab Bel-Khodar,Kebab Bel-Khodar,Kebab Bel-Khodar,Kebab Bel-Khodar,Kebab Bel-Khodar,Kebab Bel-Khodar,Kebab Bel-Khodar,Kebab Bel-Khodar,Kebab Bel-Khodar,Kebab Bel-Khodar,Kebab Bel-Khodar,Kebab Bel-Khodar,Kebab Bel-Khodar,Kebab Bel-Khodar,Kebab Bel-Khodar,Kebab Bel-Khodar,Kebab Bel-Khodar,Kebab Bel-Khodar,Kebab Bel-Khodar,Kebab Bel-Khodar,Kebab Bel-Khodar,Kebab Bel-Khodar,Kebab Bel-Khodar,Kebab Bel-Khodar,Kebab Bel-Khodar,Kebab Bel-Khodar,Kebab Bel-Khodar,Kebab Bel-Khodar,Kebab Bel-Khodar,Kebab Bel-Khodar,Kebab Bel-Khodar,Kebab Bel-Khodar,Kebab Bel-Khodar,Kebab Bel-Khodar,Kebab Bel-Khodar,Kebab Bel-Khodar,Kebab Bel-Khodar,Kebab Bel-Khodar,Kebab Bel-Khodar,Kebab Bel-Khodar,Kebab Bel-Khodar,Kebab Bel-Khodar,Kebab Bel-Khodar,Kebab Bel-Khodar,Kebab Bel-Khodar,Kebab Bel-Khodar,Kebab Bel-Khodar,Kebab Bel-Khodar,Kebab Bel-Khodar,Kebab Bel-Khodar,Kebab Bel-Khodar,Kebab Bel-Khodar,Kebab Bel-Khodar,Kebab Bel-Khodar,Kebab Bel-Khodar,Kebab Bel-Khodar"
