country,keywords
Taiwan,"Bamboo,Orchids,Camphor Trees,Taiwan Cherry,Formosan Cypress,Taiwan Acacia,Taiwan Alder,Taiwan Ash,Taiwan Beech,Taiwan Boxwood,Taiwan Camphor,Taiwan Cedar,Taiwan Chestnut,Taiwan Chinese Fir,Taiwan Chinese Hackberry,Taiwan Chinese Juniper,Taiwan Chinese Oak,Taiwan Chinese White Pine,Taiwan Chinese Yew,Taiwan Ebony,Taiwan Fir,Taiwan Formosan Alder,Taiwan Formosan Ash,Taiwan Formosan Beech,Taiwan Formosan Cedar,Taiwan Formosan Cypress,Taiwan Formosan Ebony,Taiwan Formosan Fir,Taiwan Formosan Hemlock,Taiwan Formosan Maple,Taiwan Formosan Oak,Taiwan Formosan Pine,Taiwan Formosan Red Pine,Taiwan Formosan Spruce,Taiwan Formosan Yew,Taiwan Hemlock,Taiwan Japanese Red Pine,Taiwan Japanese Yew,Taiwan Larch,Taiwan Magnolia,Taiwan Maple,Taiwan Oak,Taiwan Pine,Taiwan Red Pine,Taiwan Redwood,Taiwan Rhododendron,Taiwan Silver Fir,Taiwan Spruce,Taiwan Taxus,Taiwan Formosan Walnut,Taiwan White Pine,Taiwan Wild Apple,Taiwan Wild Cherry,Taiwan Wild Peach,Taiwan Wild Pear,Taiwan Wild Plum,Taiwan Wild Tea,Taiwan Yew,Camellia,Castanopsis,Chinese Banyan,Chinese Juniper,Chinese Mahogany,Chinese Red Pine,Chinese White Pine,Chinese Yew,Cypress,Formosan Magnolia,Formosan Maple,Formosan Oak,Formosan Red Pine,Formosan Spruce,Formosan Walnut,Formosan White Pine,Formosan Yew,Japanese Red Pine,Japanese Yew,Juniper,Magnolia,Oak,Pine,Red Pine,Redwood,Rhododendron,Silver Fir,Spruce,Taxus,Walnut,White Pine,Wild Apple,Wild Cherry,Wild Peach,Wild Pear,Wild Plum,Wild Tea,Yew,Banyan,Mahogany,Japanese Cypress,Formosan Red Cypress"
Tajikistan,"Juniper,Birch,Willow,Apple,Pear,Plum,Apricot,Walnut,Poplar,Elm,Oak,Maple,Ash,Linden,Alder,Pine,Spruce,Fir,Cedar,Poplar,Mulberry,Hawthorn,Barberry,Wild Rose,Wild Strawberry,Wild Raspberry,Wild Blackberry,Wild Cherry,Wild Pea,Wild Carrot,Wild Onion,Wild Garlic,Wild Celery,Wild Parsley,Wild Cabbage,Wild Radish,Wild Turnip,Wild Mustard,Wild Lettuce,Wild Spinach,Wild Beet,Wild Gourd,Wild Cucumber,Wild Squash,Wild Pumpkin,Wild Melon,Wild Asparagus,Wild Artichoke,Wild Eggplant,Wild Potato,Wild Rice,Wild Millet,Wild Barley,Wild Wheat,Wild Rye,Wild Oats,Wild Lentils,Wild Peas,Wild Beans,Wild Chickpea,Wild Sunflower,Wild Safflower,Wild Mustard,Wild Poppy,Wild Cumin,Wild Coriander,Wild Dill,Wild Fennel,Wild Parsley,Wild Thyme,Wild Mint,Wild Sage,Wild Rosemary,Wild Lavender,Wild Marjoram,Wild Oregano,Wild Basil,Wild Tarragon,Wild Chamomile,Wild Elderberry,Wild Elderflower,Wild Hops,Wild Juniper,Wild Licorice,Wild Wormwood,Wild St. John's Wort,Wild Clematis,Wild Honeysuckle,Wild Vetch,Wild Lupin,Wild Clover,Wild Alfalfa,Wild Ryegrass,Wild Fescue,Wild Brome,Wild Orchardgrass,Wild Timothy,Wild Meadowgrass,Wild Bunchgrass,Wild Wildflowers"
Tanzania,"Acacia,Baobab,Commiphora,Croton,Euphorbia,Ficus,Grewia,Hyphaene,Ilex,Juniperus,Kigelia,Lantana,Maerua,Neoboutonia,Olea,Pavetta,Rhus,Sclerocarya,Tamarindus,Uapaca,Vernonia,Ximenia,Ziziphus,Albizia,Apodytes,Brachystegia,Capparis,Diospyros,Ekebergia,Faidherbia,Grewia,Harungana,Indigofera,Jatropha,Khaya,Lonchocarpus,Mimusops,Myrianthus,Ochna,Parkinsonia,Raphia,Sacoglottis,Terminalia,Uvaria,Vangueria,Xylopia,Zanthoxylum,Acokanthera,Boscia,Calpurnia,Dombeya,Erythrina,Flacourtia,Gnetum,Hildegardia,Ipomoea,Justicia,Kedrostis,Lophira,Monotes,Nuxia,Ocotea,Parinari,Rauvolfia,Securidaca,Teclea,Urera,Vernonia,Xylopia,Ziziphus,Albizia,Apodytes,Brachystegia,Capparis,Diospyros,Ekebergia,Faidherbia,Grewia,Harungana,Indigofera,Jatropha,Khaya,Lonchocarpus,Mimusops,Myrianthus,Ochna,Parkinsonia,Raphia,Sacoglottis,Terminalia,Uvaria,Vangueria,Xylopia,Zanthoxylum,Acokanthera,Boscia,Calpurnia,Dombeya,Erythrina,Flacourtia"
Thailand,"Mangrove,Palm,Bamboo,Teak,Rubber,Casuarina,Dipterocarp,Oak,Ficus,Pine,Acacia,Eucalyptus,Lotus,Banana,Coconut,Papaya,Durian,Mango,Jackfruit,Rambutan,Longan,Tamarind,Guava,Lychee,Roseapple,Starfruit,Salak,Custard Apple,Avocado,Water Chestnut,Watercress,Water Spinach,Snake Gourd,Bitter Gourd,Bottle Gourd,Winged Bean,Yard Long Bean,Chinese Kale,Sweet Potato,Taro,Yams,Sweet Corn,Tomato,Chili,Eggplant,Okra,Cucumber,Onion,Garlic,Ginger,Lemongrass,Turmeric,Galangal,Coriander,Mint,Basil,Kaffir Lime,Rice,Wheat,Soybean,Peanuts,Sesame,Sunflower,Cotton,Jute,Orchid,Hibiscus,Frangipani,Bougainvillea,Jasmine,Plumeria,Bauhinia,Flame Tree,Flame of the Forest,Mahogany,Ironwood,Ebony,Silk Cotton Tree,Flame Tree,Golden Shower Tree,Indian Laburnum,Red Flame,Trumpet Tree,Flame Vine,Flame of the Forest,Fire Bush,Fire Tree,Firecracker Bush,Firewheel Tree,Firethorn,Wild Coffee,Rattan,Pandanus,Liana,Strangler Fig,Banyan,Wild Date Palm,Chinese Fan Palm,Fishtail Palm,Areca Palm"
Togo,"Baobab trees,Acacias,Hibiscus,Coffee,Coconut,Guava,Mango,Papaya,Banana,Cashew,Date Palm,Bamboo,African Mahogany,Shea Trees,Neem Tree,Eucalyptus,Teak,African Ebony,Rosewood,Terminalia,Tamarind,Wild Olive,Acacia Senegal,Sausage Trees,Cork Oak,Ironwood,Baobab,Jatropha,African Pear,African Walnut,Wild Date Palm,African Tulip Tree,African Sandalwood,African Marula,African Tamarind,African Wild Fig,African Ebony,African Olive,African Plum,African Moringa,African Rosewood,African Sandalwood,African Sausage Tree,African Tamarind,African Tulip Tree,African Wild Fig,African Wild Olive,African Ziziphus,Bitter Kola,Bubblegum Tree,Bush Mango,Bushmelon,Cashew Tree,Coco-yam,Cotton Tree,Date Palm,Desert Date,Flame Tree,Guava,Jackalberry,Jute,Kigelia,Leadwood,Lemon Tree,Marula,Moringa,Mulberry,Neem Tree,Olive,Papaya,Pear,Plum,Poisonwood,Raffia Palm,Red Ironwood,Rubber Tree,Sausage Tree,Shea Trees,Silk Cotton Tree,Tamarind,Teak,Terminalia,Waterberry,Wild Date Palm,Wild Olive,Ylang-Ylang,African Cactus,African Lily,African Milkweed,African Tulip,Aloe,Balsam,Bitterleaf,Coffee,Cotton,Croton,Euphorbia,Ginger,Hibiscus,Lantana"
Tonga,"Coconut palms,Breadfruit,Pandanus,Banana,Papaya,Ti tree,Banyan,Hibiscus,Frangipani,Bougainvillea,Flame tree,Flame of the Forest,Mahogany,Eucalyptus,Ironwood,Tea tree,Guava,Casuarina,Acacia,Mango,Turmeric,Ginger,Clove,Vanilla,Coffee,Kava,Sugarcane,Bamboo,Water lily,Orchids,Hibiscus,Frangipani,Bougainvillea,Flame tree,Flame of the Forest,Hibiscus,Gardenia,Palms,Hibiscus,Gardenia,Frangipani,Bougainvillea,Flame tree,Flame of the Forest,Mahogany,Eucalyptus,Ironwood,Tea tree,Guava,Casuarina,Acacia,Mango,Turmeric,Ginger,Clove,Vanilla,Coffee,Kava,Sugarcane,Bamboo,Water lily,Orchids,Hibiscus,Frangipani,Bougainvillea,Flame tree,Flame of the Forest,Hibiscus,Gardenia,Palms,Hibiscus,Gardenia,Frangipani,Bougainvillea,Flame tree,Flame of the Forest,Mahogany,Eucalyptus,Ironwood,Tea tree,Guava,Casuarina,Acacia,Mango,Turmeric,Ginger,Clove,Vanilla,Coffee,Kava,Sugarcane,Bamboo,Water lily,Orchids,Hibiscus,Frangipani,Bougainvillea,Flame tree,Flame of the Forest,Pandanus"
Trinidad & Tobago,"Palms,Coconut Trees,Mahogany Trees,Bamboo,Calabash Trees,Royal Poinciana Trees,Sea Grape Trees,Cashew Trees,Barbados Cherry Trees,Flamboyant Trees,White Cedar Trees,Yellow Poui Trees,Golden Apple Trees,Poinsettia Trees,Flax Trees,Limestone Trees,Wild Tamarind Trees,Lignum Vitae Trees,Bitterwood Trees,Wild Olive Trees,Wild Coffee Trees,Wild Lime Trees,Wild Tamarind Trees,Wild Orange Trees,Wild Mango Trees,Wild Guava Trees,Wild Papaya Trees,Wild Banana Trees,Wild Avocado Trees,Wild Pineapple Trees,Wild Coconut Trees,Wild Cashew Trees,Wild Fig Trees,Wild Plum Trees,Wild Coconut Palms,Wild Date Palms,Wild Breadfruit Trees,Wild Guinep Trees,Wild Allspice Trees,Wild Cacao Trees,Wild Annatto Trees,Wild Coffeeberry Trees,Wild Soursop Trees,Wild Sapodilla Trees,Wild Cedar Trees,Wild Mahogany Trees,Wild Cedar Trees,Wild Mahogany Trees,Wild Cashew Trees,Wild Acacia Trees,Wild Mahoe Trees,Wild Guava Trees,Wild Papaya Trees,Wild Lime Trees,Wild Coffee Trees,Wild Orange Trees,Wild Mango Trees,Wild Guava Trees,Wild Avocado Trees,Wild Pineapple Trees,Wild Coconut Trees,Wild Cashew Trees,Wild Fig Trees,Wild Plum Trees,Wild Coconut Palms,Wild Date Palms,Wild Breadfruit Trees,Wild Guinep Trees,Wild Allspice Trees,Wild Cacao Trees,Wild Annatto Trees,Wild Coffeeberry Trees,Wild Soursop Trees,Wild Sapodilla Trees,Wild Cedar Trees,Wild Mahogany Trees,Wild Cedar Trees,Wild Mahogany Trees,Wild Cashew Trees,Wild Acacia Trees,Wild Mahoe Trees,Wild Guava Trees,Wild Papaya Trees,Wild Lime Trees,Wild Coffee Trees,Wild Orange Trees,Wild Mango Trees,Wild Guava Trees,Wild Avocado Trees,Wild Pineapple Trees,Wild Coconut Trees,Wild Cashew Trees,Wild Fig Trees,Wild Plum Trees,Wild Coconut Palms,Wild Date Palms,Wild Breadfruit Trees,Wild Guinep Trees,Wild Allspice Trees,Wild Cacao Trees"
Tunisia,"Olive Trees,Date Palms,Junipers,Cypress Trees,Carob Trees,Tamarisk Trees,Eucalyptus Trees,Acacia Trees,Almonds,Pistachios,Wild Olives,Cedar Trees,Wild Fig Trees,Myrtle Trees,Pomegranate Trees,Wild Thyme,Wild Sage,Carrots,Artichokes,Peaches,Apples,Apricots,Figs,Strawberries,Plums,Cherries,Watermelons,Grapes,Oranges,Lemons,Bananas,Prickly Pears,Chicory,Lettuce,Tomatoes,Cucumbers,Eggplants,Peppers,Potatoes,Onions,Garlic,Caraway,Coriander,Parsley,Mint,Basil,Fennel,Rosemary,Thyme,Lavender,Sage,Marjoram,Wild Asparagus,Wild Artichokes,Wild Fennel,Wild Chicory,Wild Carrots,Wild Lettuce,Wild Onions,Wild Garlic,Wild Peas,Wild Beans,Wild Lentils,Wild Radishes,Wild Cabbage,Wild Broccoli,Wild Spinach,Wild Celery,Wild Mushrooms,Wild Berries,Wild Strawberries,Wild Olives,Wild Apricots,Wild Pears,Wild Plums,Wild Cherries,Wild Grapes,Wild Apples,Wild Peaches,Wild Dates,Wild Pomegranates,Wild Melons,Wild Watermelons,Wild Lemons,Wild Bananas,Wild Prickly Pears,Wild Quince,Wild Oranges,Wild Almonds,Wild Pistachios,Wild Walnuts,Wild Chestnuts,Wild Junipers,Wild Cypress Trees,Wild Carob Trees,Wild Tamarisk Trees,Wild Eucalyptus Trees,Wild Acacia Trees,Wild Myrtle Trees,Wild Cedar Trees"
Turkey,"Aleppo pine,Olive tree,Oak tree,Juniper,Cypress tree,Carob tree,Fig tree,Poplar tree,Plane tree,Ash tree,Plum tree,Apple tree,Mulberry tree,Pear tree,Quince tree,Pomegranate tree,Apricot tree,Almond tree,Walnut tree,Chestnut tree,Wild almond tree,Wild pear tree,Wild apple tree,Wild cherry tree,Wild plum tree,Wild hazelnut tree,Wild fig tree,Wild carob tree,Wild olive tree,Wild jujube tree,Wild grapevine,Wild service tree,Wild pistachio tree,Wild chestnut tree,Wild tamarisk tree,Wild juniper tree,Wild strawberry tree,Wild pomegranate tree,Wild raspberry tree,Wild blackberry tree,Wild hop tree,Wild chicory tree,Wild thyme tree,Wild sage tree,Wild lavender tree,Wild rosemary tree,Wild oregano tree,Wild mint tree,Wild chamomile tree,Wild marjoram tree,Wild bay leaf tree,Wild anise tree,Wild fennel tree,Wild coriander tree,Wild cumin tree,Wild burdock tree,Wild asparagus tree,Wild chicory tree,Wild artichoke tree,Wild cabbage tree,Wild onion tree,Wild garlic tree,Wild celery tree,Wild carrot tree,Wild parsley tree,Wild radish tree,Wild turnip tree,Wild potato tree,Wild cucumber tree,Wild pumpkin tree,Wild squash tree,Wild melon tree,Wild watermelon tree,Wild strawberry tree,Wild raspberry tree,Wild blackberry tree,Wild blueberry tree,Wild cherry tree,Wild apricot tree,Wild peach tree,Wild plum tree,Wild almond tree,Wild pistachio tree,Wild walnut tree,Wild hazelnut tree,Wild pine tree,Wild cedar tree,Wild cypress tree,Wild juniper tree,Wild spruce tree,Wild tamarisk tree,Wild willow tree,Wild poplar tree,Wild alder tree,Wild birch tree,Wild elm tree,Wild linden tree,Wild maple tree,Wild ash tree,Wild plane tree"
Turkmenistan,"Desert shrubs,Wild grasses,Tamarisk trees,Juniper trees,Pistachio trees,Mulberry trees,Wild almond trees,Apple trees,Apricot trees,Poplar trees,Willow trees,Oak trees,Acacia trees,Elm trees,Wild olive trees,Wild pomegranate trees,Wild fig trees,Wild grapevines,Wild pear trees,Wild plum trees,Wild cherry trees,Wild peach trees,Wild hawthorn trees,Wild quince trees,Wild apricot trees,Wild raspberry bushes,Wild blackberry bushes,Wild currant bushes,Wild rose bushes,Wild strawberry bushes,Wild mint,Wild thyme,Wild sage,Wild chamomile,Wild lavender,Wild oregano,Wild fennel,Wild artemisia,Wild camomile,Wild anise,Wild parsley,Wild marjoram,Wild coriander,Wild cumin,Wild cilantro,Wild asparagus,Wild chicory,Wild dandelion,Wild burdock,Wild chicory,Wild mustard,Wild capers,Wild yarrow,Wild rue,Wild clover,Wild wildflowers,Wild poppies,Wild lupines,Wild tulips,Wild irises,Wild orchids,Wild daisies,Wild carnations,Wild roses,Wild sunflowers,Wild hollyhocks,Wild daffodils,Wild narcissus,Wild crocuses,Wild anemones,Wild lilies,Wild chrysanthemums,Wild tulips,Wild hellebores,Wild columbines,Wild violets,Wild foxgloves,Wild poppies,Wild primroses,Wild pansies,Wild geraniums,Wild delphiniums,Wild forget-me-nots,Wild snapdragons,Wild asters,Wild phlox,Wild daisies,Wild cornflowers,Wild lavender cotton,Wild corn lilies,Wild irises,Wild orchids,Wild poppies,Wild peonies,Wild lupines,Wild columbines,Wild clematis,Wild hellebores,Wild wildflowers,Wild grasses"
Turks & Caicos Is,"Beach Morning Glory,Sea Lavender,Beach Hibiscus,Beach Elder,Beach Verbena,Beach Clustervine,Beach Purslane,Beach Sunflower,Beach Daisy,Beach Star,Beach Spurge,Beach Daisy,Beach Pea,Beach Heliotrope,Beach Croton,Beach Purslane,Beach Daisy,Beach Spurge,Beach Morning Glory,Beach Verbena,Beach Elder,Beach Sunflower,Beach Daisy,Beach Star,Beach Croton,Beach Purslane,Beach Heliotrope,Beach Pea,Beach Verbena,Beach Hibiscus,Beach Daisy,Beach Elder,Beach Spurge,Beach Croton,Beach Purslane,Beach Heliotrope,Beach Pea,Beach Clustervine,Beach Verbena,Beach Daisy,Beach Hibiscus,Beach Star,Beach Croton,Beach Purslane,Beach Heliotrope,Beach Pea,Beach Clustervine,Beach Verbena,Beach Daisy,Beach Elder,Beach Spurge,Beach Croton,Beach Purslane,Beach Heliotrope,Beach Pea,Beach Clustervine,Beach Verbena,Beach Daisy,Beach Hibiscus,Beach Star,Beach Croton,Beach Purslane,Beach Heliotrope,Beach Pea,Beach Clustervine,Beach Verbena,Beach Daisy,Beach Elder,Beach Spurge,Beach Croton,Beach Purslane,Beach Heliotrope,Beach Pea,Beach Clustervine,Beach Verbena,Beach Daisy,Beach Hibiscus,Beach Star,Beach Croton,Beach Purslane,Beach Heliotrope,Beach Pea,Beach Clustervine,Beach Verbena,Beach Daisy,Beach Elder,Beach Spurge,Beach Croton,Beach Purslane,Beach Heliotrope,Beach Pea,Beach Clustervine,Beach Verbena,Beach Daisy,Beach Hibiscus,Beach Star,Beach Croton,Beach Purslane,Beach Heliotrope,Beach Pea"
Tuvalu,"Coconut Palms,Banana Trees,Breadfruit Trees,Pandanus Trees,Sea Grapes,Hibiscus,Bougainvillea,Frangipani,Flame Trees,Ironwood Trees,Beach Hibiscus,Flame of the Forest,Banyan Trees,Seagrape Trees,Coconut Trees,Indian Almond Trees,Wild Mangroves,Casuarina Trees,Pandanus Palms,Sea Hibiscus,Sea Almond Trees,Beach Almond Trees,Beach Grapes,Beach Hibiscus,Beach Pandanus,Beach Palms,Beach Tamarind,Beach Tamarisk,Beach Trees,Beach Vines,Beachwood Trees,Bitter Gourd Vines,Bougainvillea Vines,Bush Hibiscus,Bush Tamarind,Calophyllum Trees,Carrot Trees,Casuarina Trees,Coconut Palms,Coconut Trees,Common Hibiscus,Common Tamarind,Common Vines,Creeping Hibiscus,Creeping Vines,Date Palms,Dwarf Coconut Trees,Dwarf Ironwood Trees,Dwarf Pandanus Trees,Dwarf Tamarind Trees,Dwarf Tamarisk Trees,Dwarf Trees,Dwarf Vines,False Tamarind Trees,Flame Trees,Flame of the Forest,Frangipani Trees,Garden Hibiscus,Garden Tamarind,Garden Vines,Giant Ironwood Trees,Giant Pandanus Trees,Giant Tamarind Trees,Giant Tamarisk Trees,Giant Trees,Giant Vines,Ground Hibiscus,Ground Tamarind,Ground Vines,Indian Almond Trees,Indian Tamarind Trees,Ironwood Trees,Jungle Hibiscus,Jungle Tamarind,Jungle Vines,Mangrove Trees,Native Hibiscus,Native Tamarind,Native Vines,Pandanus Palms,Pandanus Trees,Papaya Trees,Seagrape Trees,Sea Almond Trees,Sea Hibiscus,Sea Tamarind Trees,Sea Vines,Shore Hibiscus,Shore Tamarind,Shore Vines,Small Ironwood Trees,Small Pandanus Trees,Small Tamarind Trees,Small Tamarisk Trees,Small Trees,Small Vines,Starfruit Trees,Tamarind Trees,Tamarisk Trees,Wild Mangroves"
Uganda,"Banana,Coffee,Tea,Sugarcane,Maize,Millet,Wheat,Potato,Cassava,Rice,Beans,Groundnut,Cowpea,Soybean,Sorghum,Sweet Potato,Bambara Nut,Avocado,Mango,Papaya,Pineapple,Orange,Lemon,Lime,Coconut,Jackfruit,Watermelon,Passion Fruit,Banana Passion Fruit,Soursop,Guava,Custard Apple,Plum,Date Palm,Cashew,Acacia,Eucalyptus,Mahogany,Pines,Olive,Apricot,Fig,Neem,Baobab,Acacia,Grevillea,Acacia Albida,Albizia,Euphorbia,Bamboo,Euphorbia Candelabrum,Ficus,Jatropha,Prosopis,Terminalia,Tamarind,Brachystegia,Combretum,Croton,Terminalia,Acacia Nilotica,Adansonia Digitata,Ficus Sycomorus,Ficus Thonningii,Albizia Coriaria,Albizia Lebbeck,Albizia Procera,Boscia Angustifolia,Bridelia Micrantha,Combretum Collinum,Combretum Molle,Croton Macrostachyus,Ficus Natalensis,Ficus Palmata,Millettia Stuhlmannii,Piliostigma Thonningii,Terminalia Brownii,Terminalia Sericea,Terminalia Spinosa,Trichilia Emetica,Ximenia Americana,Ziziphus Mauritiana,Afzelia Africana,Albizia Glaberrima,Albizia Zygia,Celtis Africana,Combretum Molle,Combretum Zeyheri,Croton Macrostachyus,Ficus Natalensis,Ficus Thonningii,Millettia Stuhlmannii,Piliostigma Thonningii,Terminalia Brownii,Terminalia Sericea,Terminalia Spinosa,Trichilia Emetica,Ximenia Americana,Ziziphus Mauritiana,Terminalia Superba"
Ukraine,"Birch,Maple,Oak,Spruce,Pine,Alder,Aspen,Ash,Beech,Elm,Poplar,Apple,Pear,Plum,Cherry,Apricot,Hazelnut,Walnut,Chestnut,Juniper,Yew,Linden,Willow,Hawthorn,Hornbeam,Rowan,Blackthorn,Elder,Honeysuckle,Viburnum,Dogwood,Ivy,Guelder rose,Barberry,Raspberry,Strawberry,Blueberry,Blackberry,Sea buckthorn,Cowberry,Currant,Gooseberry,Wild rose,Field rose,Sweetbrier,Meadowsweet,Wild cherry,Sloe,Buckthorn,Agrimony,Knotweed,Plantain,Nettle,Stinging nettle,Dandelion,Thistle,Wormwood,Chamomile,Field bindweed,Clover,Grass,Fescue,Timothy,Reed,Cattail,Bulrush,Sedge,Rush,Moss,Lichen,Algae,Fungi,Wild garlic,Wild onion,Wild leek,Wild celery,Wild asparagus,Wild parsley,Wild carrot,Wild radish,Wild turnip,Wild cabbage,Wild beet,Wild spinach,Wild artichoke,Wild lettuce,Wild chicory,Wild dill,Wild coriander,Wild fennel,Wild anise,Wild mustard,Wild sorrel,Wild watercress,Wild thyme,Wild oregano,Wild marjoram,Wild sage,Wild mint,Wild camomile"
United Arab Emirates,"Date palms,Acacia,Euphorbia,Haloxylon,Prosopis,Capparis,Ziziphus,Tamarix,Rhazya,Lycium,Alhagi,Calotropis,Phragmites,Panicum,Astragalus,Ceratonia,Acacia tortilis,Acacia ehrenbergiana,Acacia senegal,Acacia seyal,Acacia gerrardii,Acacia asak,Acacia nilotica,Acacia tortilis subsp. raddiana,Acacia farnesiana,Acacia tortilis subsp. ruppeliana,Acacia tortilis subsp. leucophloea,Acacia tortilis subsp. tortilis,Acacia tortilis subsp. leucoclada,Acacia tortilis subsp. saharae,Acacia tortilis subsp. leucophloea,Acacia tortilis subsp. raddiana,Acacia tortilis subsp. ruppeliana,Acacia tortilis subsp. tortilis,Acacia tortilis subsp. leucoclada,Acacia tortilis subsp. saharae,Acacia nilotica subsp. indica,Acacia nilotica subsp. nilotica,Acacia nilotica subsp. leucophloea,Acacia nilotica subsp. subalata,Acacia nilotica subsp. catechu,Acacia nilotica subsp. tomentosa,Acacia nilotica subsp. cinerascens,Acacia nilotica subsp. macrocarpa,Acacia senegal subsp. senegal,Acacia senegal subsp. leucophloea,Acacia senegal subsp. catechu,Acacia seyal subsp. seyal,Acacia seyal subsp. leucophloea,Acacia gerrardii subsp. gerrardii,Acacia gerrardii subsp. leucophloea,Acacia asak subsp. asak,Acacia asak subsp. leucophloea,Ziziphus spina-christi,Ziziphus nummularia,Ziziphus jujuba,Ziziphus spina-christi subsp. spina-christi,Ziziphus spina-christi subsp. leucophloea,Ziziphus nummularia subsp. nummularia,Ziziphus nummularia subsp. leucophloea,Ziziphus jujuba subsp. jujuba,Ziziphus jujuba subsp. leucophloea,Tamarix aphylla,Tamarix gallica,Tamarix aphylla subsp. aphylla,Tamarix aphylla subsp. leucophloea,Tamarix gallica subsp. gallica,Tamarix gallica subsp. leucophloea,Rhazya stricta,Lycium shawii,Lycium barbarum,Lycium shawii subsp. shawii,Lycium shawii subsp. leucophloea,Lycium barbarum subsp. barbarum,Lycium barbarum subsp. leucophloea,Alhagi maurorum,Alhagi maurorum subsp. maurorum,Alhagi maurorum subsp. leucophloea,Calotropis procera,Calotropis procera subsp. procera,Calotropis procera subsp. leucophloea,Phragmites australis,Panicum turgidum,Panicum turgidum subsp. turgidum,Panicum turgidum subsp. leucophloea,Astr"
United Kingdom,"Grass,Heather,Gorse,Moss,Sedges,Ferns,Bramble,Wildflowers,Thistle,Ivy,Honeysuckle,Foxglove,Hogweed,Nettles,Daisy,Dandelion,Ragwort,Brambles,Rosebay Willowherb,Cow Parsley,Hogweed,Cleavers,Wild Carrot,Sow Thistle,Hogweed,Poppy,Meadow Buttercup,Common Sorrel,Common Knapweed,Common Vetch,Common Ragwort,Common Fleabane,Common Mouse-ear,Common Milkwort,Common Restharrow,Common Stork's-bill,Common Bird's-foot Trefoil,Common Field Speedwell,Common Cat's-ear,Common Toadflax,Common Selfheal,Common Sorrel,Common Valerian,Common Yarrow,Common Daisy,Common Hawkweed,Common Cowslip,Common Kidney Vetch,Common Spotted Orchid,Common Marsh Thistle,Common Knapweed,Common Burdock,Common Cow Parsley,Common Hemp Agrimony,Common Fleabane,Common Mouse-ear,Common Ragwort,Common Sorrel,Common Teasel,Common Field Speedwell,Common Cat's-ear,Common Toadflax,Common Selfheal,Common Sorrel,Common Valerian,Common Yarrow,Common Daisy,Common Hawkweed,Common Cowslip,Common Kidney Vetch,Common Spotted Orchid,Common Marsh Thistle,Common Knapweed,Common Burdock,Common Cow Parsley,Common Hemp Agrimony,Common Fleabane,Common Mouse-ear,Common Ragwort,Common Sorrel,Common Teasel,Common Field Speedwell,Common Cat's-ear,Common Toadflax,Common Selfheal,Common Sorrel,Common Valerian,Common Yarrow,Common Daisy,Common Hawkweed,Common Cowslip,Common Kidney Vetch,Common Spotted Orchid,Common Marsh Thistle,Common Knapweed,Common Burdock,Common Cow Parsley,Common Hemp Agrimony,Common Fleabane,Common Mouse-ear"
United States,"Maple,Oak,Pine,Spruce,Fir,Hemlock,Redwood,Douglas Fir,Aspen,Dogwood,Birch,Hickory,Sycamore,Cottonwood,Juniper,Sweet Gum,Cypress,Willow,Beech,Walnut,Redbud,Locust,Magnolia,Apple,Plum,Pear,Cherry,Hackberry,Mulberry,Sassafras,Witch Hazel,Serviceberry,Hawthorn,Pawpaw,Poplar,Sumac,Grape,Blackberry,Raspberry,Blueberry,Elderberry,Huckleberry,Gooseberry,Wild Rose,Black Cherry,Chokecherry,Elder,Shadbush,Shadblow,Viburnum,Staghorn Sumac,Highbush Cranberry,Spicebush,Wild Plum,Wild Black Cherry,Wild Apple,Wild Grape,Poison Ivy,Poison Oak,Poison Sumac,Trumpet Creeper,Virginia Creeper,Boston Ivy,Bittersweet,Wisteria,Honeysuckle,Clematis,Morning Glory,Moonseed,Trumpet Honeysuckle,Silverberry,Dog Hobble,Wild Hydrangea,Wild Azalea,Mountain Laurel,Blueberry Honeysuckle,Blackberry Lily,Trumpet Vine,Coralberry,Indian Cucumber Root,Indian Physic,Joe-Pye Weed,Rabbit Tobacco,Boneset,Ironweed,Blazing Star,Sunflower,Wild Lettuce,Chicory,Milkweed,Thistle,Yarrow,Wild Carrot,Wild Parsnip,Wild Onion,Wild Garlic,Wild Asparagus,Wild Potato,Wild Rice,Wild Salsify"
